Academic Term,Term Value,Queried Subject,Class Code,Class Nbr,Course Title,Units,Teaching Staff,Quota(s),Vacancy,Course Component,Section Code,Language,Period,Room,Meeting Date,Add Consent,Drop Consent,Course Offering Dept
2026-27 Term 1,2420,GESC,GESC1230MA,6964,Caring Heart Service Learning 懷仁服務學習,3.00,- Ms. CHUNG Ho Yan - Ms. LAI Siu Yuk,30,29,PRJ,MAJ1,C&E,Tu 06:30PM - 09:15PM,CYT_203,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",,,Shaw College
2026-27 Term 1,2420,GESC,GESC1230PA,7216,Caring Heart Service Learning 懷仁服務學習,3.00,- Ms. CHAN Man Hei,30,30,PRJ,PAJ1,C&E,Tu 02:30PM - 05:15PM,NRR,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",,,Shaw College
2026-27 Term 1,2420,GESC,GESC1230QA,4980,Caring Heart Service Learning 懷仁服務學習,3.00,- Ms. CHAU Wing Sze,30,30,PRJ,QAJ1,C&E,Th 02:30PM - 05:15PM,ARC_211,"9/10, 9/17, 9/24",,,Shaw College
2026-27 Term 1,2420,GESC,GESC1230QA,4980,Caring Heart Service Learning 懷仁服務學習,3.00,- Ms. CHAU Wing Sze,30,30,PRJ,QAJ1,C&E,Th 02:30PM - 05:15PM,ARC_211,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",,,Shaw College
2026-27 Term 1,2420,GESC,GESC1230RA,7021,Caring Heart Service Learning 懷仁服務學習,3.00,- Dr CHEUNG Pui Kei Eleanor,30,30,PRJ,RAJ1,C&E,Fr 02:30PM - 05:15PM,WMY_304,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",,,Shaw College
2026-27 Term 1,2420,GESC,GESC1230TA,7020,Caring Heart Service Learning 懷仁服務學習,3.00,- Dr. GAO Xin,30,7,PRJ,TAJ1,P,Fr 03:30PM - 06:15PM,WMY_301,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",Yes,,Shaw College
2026-27 Term 1,2420,GESC,GESC1240-,8498,Buddhism As Lived 生活中的佛教：身、心與現代課題,3.00,- Dr TONG Sau Lin,40,40,LEC,-,P&C,Th 01:30PM - 04:15PM,UCA_104,"9/10, 9/17, 9/24",,,Shaw College
2026-27 Term 1,2420,GESC,GESC1240-,8498,Buddhism As Lived 生活中的佛教：身、心與現代課題,3.00,- Dr TONG Sau Lin,40,40,LEC,-,P&C,Th 01:30PM - 04:15PM,UCA_104,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",,,Shaw College
2026-27 Term 1,2420,GESC,GESC1250-,9565,Startup Exploration 創業探索,3.00,- Professor LAM Hiu Fung,40,40,LEC,-,C&E,Fr 02:30PM - 05:15PM,ELB_206,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",,,Shaw College
2026-27 Term 1,2420,GESC,GESC1260-,5847,The Hong Kong Story 香港故事,3.00,- Dr. LEE King Wa,80,79,LEC,-,E,Fr 03:30PM - 05:15PM,YIA_LT8,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",,,Shaw College
2026-27 Term 1,2420,GESC,GESC1260-,5847,The Hong Kong Story 香港故事,3.00,- Dr. LEE King Wa,80,79,WBL,-X01,E,TBA,NRR,07/09/2026 - 30/11/2026,,,Shaw College
2026-27 Term 1,2420,GESC,GESC2010-,8218,"Film Gen:Love, Death & Laughs 電影類型：愛情、死亡及笑話",3.00,- Mr TSUI Hong Chee Clarence,30,30,LEC,-,E,Th 10:30AM - 01:15PM,NAH_115,"9/10, 9/17, 9/24",,,Sch of Journalism and Comm
2026-27 Term 1,2420,GESC,GESC2010-,8218,"Film Gen:Love, Death & Laughs 電影類型：愛情、死亡及笑話",3.00,- Mr TSUI Hong Chee Clarence,30,30,LEC,-,E,Th 10:30AM - 01:15PM,NAH_115,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",,,Sch of Journalism and Comm
2026-27 Term 1,2420,GESC,GESC2131-,7217,Comprehending the City 現代城市剖析,3.00,- Professor JIN Ting,60,60,LEC,-,C&E,Fr 01:30PM - 04:15PM,CKB_109,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",,,Shaw College
2026-27 Term 1,2420,GESC,GESC2150-,9807,Reconstr'n of HK His & Soc Dev 香港歷史的重構與社會發展,3.00,- Dr. CHEN Wenyan,60,60,LEC,-,C,Fr 02:30PM - 04:15PM,BMS_LT,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",,,Shaw College
2026-27 Term 1,2420,GESC,GESC2150-,9807,Reconstr'n of HK His & Soc Dev 香港歷史的重構與社會發展,3.00,- Dr. CHEN Wenyan,60,60,TUT,-T01,C,Fr 04:30PM - 05:15PM,BMS_LT,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",,,Shaw College
2026-27 Term 1,2420,GESC,GESC2390-,7339,Genethics 基因倫理學,3.00,- Dr. LO Fai Hang - Dr. NGAI Hung Kui,50,50,LEC,-,E,Mo 01:30PM - 04:15PM,UCA_312,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",,,Shaw College
2026-27 Term 1,2420,GESC,GESC2390-,7339,Genethics 基因倫理學,3.00,- Dr. LO Fai Hang - Dr. NGAI Hung Kui,50,50,LEC,-,E,Mo 01:30PM - 04:15PM,UCA_312,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",,,Shaw College
2026-27 Term 1,2420,GESH,GESH1000-,6188,College Symposium 書院聚會,0.00,- Staff,700,315,ASB,-A01,C&E&P,TBA,NRR,07/09/2026 - 30/11/2026,Yes,Yes,S.H. Ho College
2026-27 Term 1,2420,GESH,GESH1010-,5009,Orientation and Outreach 明新達人－善衡書院啟導課程,3.00,- Staff,180,179,WKS,-W01,C&E&P,Fr 02:30PM - 05:15PM,TBA,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",Yes,Yes,S.H. Ho College
2026-27 Term 1,2420,GESH,GESH1010A,7483,Orientation and Outreach 明新達人－善衡書院啟導課程,3.00,- Dr. Lipika Alok CHATTERJEE - Professor WONG Kam Bo,40,40,WKS,AW01,E,Fr 02:30PM - 05:15PM,WMY_403,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",Yes,Yes,S.H. Ho College
2026-27 Term 1,2420,GESH,GESH1010B,7319,Orientation and Outreach 明新達人－善衡書院啟導課程,3.00,- Miss NG Ho In - Professor CHENG Hong - Professor LAU Kit Ling,40,40,WKS,BW01,P,Fr 02:30PM - 05:15PM,WMY_408,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",Yes,Yes,S.H. Ho College
2026-27 Term 1,2420,GESH,GESH1010C,5007,Orientation and Outreach 明新達人－善衡書院啟導課程,3.00,- Dr. YUEN Chi Lok - Miss NGAI Yuet Ling - Mr. WU Tat Cheung Clement,40,40,WKS,CW01,C,Fr 02:30PM - 05:15PM,WMY_402,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",Yes,Yes,S.H. Ho College
2026-27 Term 1,2420,GESH,GESH1010D,5008,Orientation and Outreach 明新達人－善衡書院啟導課程,3.00,- Dr. CHEUNG Sin Ting Juanita - Dr. LAM Yiu Man - Professor LUK Sau Ha,40,40,WKS,DW01,C,Fr 02:30PM - 05:15PM,WMY_505,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",Yes,Yes,S.H. Ho College
2026-27 Term 1,2420,GESH,GESH1010E,7490,Orientation and Outreach 明新達人－善衡書院啟導課程,3.00,- Miss CHU Fung Ling - Professor LAU Kwok Chi,40,40,WKS,EW01,C,Fr 02:30PM - 05:15PM,WMY_508,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",Yes,Yes,S.H. Ho College
2026-27 Term 1,2420,GESH,GESH2011-,7491,S-L:Bringing Knowledge to Life 服務學習課程—明理致用,1.00,- Dr SHIK Wai Yan Angela,150,111,LEC,-,C&E&P,Fr 02:30PM - 04:15PM,ELB_LT1,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",,,S.H. Ho College
2026-27 Term 1,2420,GESH,GESH2012-,7007,S-L:Action towards Personhood 服務學習課程—踐行立人,2.00,- Dr SHIK Wai Yan Angela,50,22,PRJ,-J01,C&E&P,Fr 04:30PM - 06:15PM,YIA_505,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",Yes,Yes,S.H. Ho College
2026-27 Term 1,2420,GEUC,GEUC1000-,8636,College Assembly 書院聚會,0.00,- Professor LEE Hung Kay,1400,0,ASB,-A01,C&E,Fr 11:30AM - 01:15PM,TBA,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",Yes,Yes,United College
2026-27 Term 1,2420,GEUC,GEUC1000A,8780,College Assembly 書院聚會,0.00,- Professor LEE Hung Kay,1400,1400,ASB,AA01,C&E,Fr 11:30AM - 01:15PM,TBA,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",Yes,Yes,United College
2026-27 Term 1,2420,GEUC,GEUC1111-,8637,University Life & Learning 大學生活與學習,1.00,- Professor LEE Hung Kay,1000,966,LEC,-,E,Fr 01:30PM - 03:15PM,NRR,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",Yes,Yes,United College
2026-27 Term 1,2420,GEUC,GEUC2017-,8685,Bacchus:Exploring Grape Wine 巴格斯：萄葡酒之旅,1.00,- Mr LUK Yiu Man Raymond,35,12,LEC,-,C#E,Tu 04:30PM - 06:15PM,NRR,"9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",Yes,Yes,United College
2026-27 Term 1,2420,GEUC,GEUC2019-,7101,Design Thinking 創新設計思維方法,1.00,- Miss HO Wing Chee Beatrice,50,12,LEC,-,E,Th 06:30PM - 09:15PM,LSK_514,9/24,Yes,Yes,United College
2026-27 Term 1,2420,GEUC,GEUC2019-,7101,Design Thinking 創新設計思維方法,1.00,- Miss HO Wing Chee Beatrice,50,12,LEC,-,E,Th 06:30PM - 09:15PM,LSK_514,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",Yes,Yes,United College
2026-27 Term 1,2420,GEUC,GEUC2211A,5771,Social Service in action: PR 社會服務實踐：參與及反思,2.00,- Ms. KWAN Ting Yan,50,44,FLD,AF01,C,Mo 06:30PM - 09:15PM,UCA_104,"9/21, 9/28, 10/5, 10/12",,,United College
2026-27 Term 1,2420,GEUC,GEUC2211A,5771,Social Service in action: PR 社會服務實踐：參與及反思,2.00,- Ms. KWAN Ting Yan,50,44,FLD,AF01,C,Mo 06:30PM - 09:15PM,UCA_104,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",,,United College
2026-27 Term 1,2420,GEUC,GEUC2211B,5772,Social Service in action: PR 社會服務實踐：參與及反思,2.00,- Miss CHEUNG Wan Ying,50,49,FLD,BF01,C,Tu 06:30PM - 09:15PM,UCA_104,"9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",,,United College
2026-27 Term 1,2420,GEUC,GEUC2211C,5769,Social Service in action: PR 社會服務實踐：參與及反思,2.00,- Dr CHOY Bing Kong,50,50,FLD,CF01,E,We 06:30PM - 09:15PM,UCA_104,"9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",,,United College
2026-27 Term 1,2420,GEUC,GEUC2211D,4739,Social Service in action: PR 社會服務實踐：參與及反思,2.00,- Ms. KWAN Ting Yan,50,50,FLD,DF01,C,Th 06:30PM - 09:15PM,UCA_104,9/24,,,United College
2026-27 Term 1,2420,GEUC,GEUC2211D,4739,Social Service in action: PR 社會服務實踐：參與及反思,2.00,- Ms. KWAN Ting Yan,50,50,FLD,DF01,C,Th 06:30PM - 09:15PM,UCA_104,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",,,United College
2026-27 Term 1,2420,GEUC,GEUC2212A,7003,Public Affairs in action: PR 公共事務實踐: 參與及反思,2.00,- Professor TAM Kam Lan Annie,50,50,FLD,AF01,C,Mo 03:30PM - 06:15PM,NRR,"9/21, 9/28, 10/5, 10/12",,,United College
2026-27 Term 1,2420,GEUC,GEUC2212A,7003,Public Affairs in action: PR 公共事務實踐: 參與及反思,2.00,- Professor TAM Kam Lan Annie,50,50,FLD,AF01,C,Mo 03:30PM - 06:15PM,NRR,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",,,United College
2026-27 Term 1,2420,GEUC,GEUC2212B,7004,Public Affairs in action: PR 公共事務實踐: 參與及反思,2.00,- Professor TAM Kam Lan Annie,50,50,FLD,BF01,E,We 06:30PM - 09:15PM,UCC_C4,"9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",,,United College
2026-27 Term 1,2420,GEUC,GEUC2213-,7005,Social Innovation 社會創新：社會創業與服務,2.00,- Miss CHAN Shuk Kwan,50,50,FLD,-F01,C,Fr 03:30PM - 06:15PM,UCC_C3,"9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",,,United College
2026-27 Term 1,2420,GEUC,GEUC2214-,7006,Leadership in Practice 實踐領導才：服務,2.00,- Staff,32,32,FLD,-F01,C,Th 06:30PM - 09:15PM,UCC_C5,"10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",,,United College
2026-27 Term 1,2420,GEUC,GEUC4011A,7727,Senior Seminar 專題討論,3.00,- Dr. LEUNG Tak Wah,24,4,PRJ,AJ01,C#E,Fr 03:30PM - 06:15PM,UCC_110,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",Yes,Yes,United College
2026-27 Term 1,2420,GEUC,GEUC4011AA,7138,Senior Seminar 專題討論,3.00,- Professor YAO Zhihua,24,4,PRJ,AAJ1,C#E,Fr 03:30PM - 06:15PM,UCC_208,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",Yes,Yes,United College
2026-27 Term 1,2420,GEUC,GEUC4011AB,7139,Senior Seminar 專題討論,3.00,- Professor YEUNG Chun Yiu,24,4,PRJ,ABJ1,C#E,Fr 03:30PM - 06:15PM,UCC_206,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",Yes,Yes,United College
2026-27 Term 1,2420,GEUC,GEUC4011AC,7014,Senior Seminar 專題討論,3.00,- Professor ZHAO Jingjing,24,4,PRJ,ACJ1,C#E,Fr 03:30PM - 06:15PM,ELB_205,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",Yes,Yes,United College
2026-27 Term 1,2420,GEUC,GEUC4011B,7255,Senior Seminar 專題討論,3.00,- Professor CHAN Chun Ho,24,0,PRJ,BJ01,C#E,Fr 03:30PM - 06:15PM,UCC_207,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",Yes,Yes,United College
2026-27 Term 1,2420,GEUC,GEUC4011C,5830,Senior Seminar 專題討論,3.00,- Professor CHAN Kai Fung,24,0,PRJ,CJ01,C#E,Fr 03:30PM - 06:15PM,ERB_408,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",Yes,Yes,United College
2026-27 Term 1,2420,GEUC,GEUC4011D,7256,Senior Seminar 專題討論,3.00,- Professor CHEN Jun,24,5,PRJ,DJ01,C#E,Fr 03:30PM - 06:15PM,YIA_507,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",Yes,Yes,United College
2026-27 Term 1,2420,GEUC,GEUC4011E,7257,Senior Seminar 專題討論,3.00,- Dr. CHEUNG Yin Chu,24,4,PRJ,EJ01,C#E,Fr 03:30PM - 06:15PM,CKB_706B,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",Yes,Yes,United College
2026-27 Term 1,2420,GEUC,GEUC4011F,7015,Senior Seminar 專題討論,3.00,- Professor CHOW Hei Man,24,4,PRJ,FJ01,C#E,Fr 03:30PM - 06:15PM,MMW_703,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",Yes,Yes,United College
2026-27 Term 1,2420,GEUC,GEUC4011G,5828,Senior Seminar 專題討論,3.00,- Professor GAO Xiangyu,24,4,PRJ,GJ01,C#E,Fr 03:30PM - 06:15PM,WMY_302,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",Yes,Yes,United College
2026-27 Term 1,2420,GEUC,GEUC4011H,7258,Senior Seminar 專題討論,3.00,- Professor Adam Jasper SMITH,24,4,PRJ,HJ01,E,Fr 03:30PM - 06:15PM,YIA_508,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",Yes,Yes,United College
2026-27 Term 1,2420,GEUC,GEUC4011I,5829,Senior Seminar 專題討論,3.00,- Dr. IP Tak Sang,24,4,PRJ,IJ01,C#E,Fr 03:30PM - 06:15PM,YIA_409,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",Yes,Yes,United College
2026-27 Term 1,2420,GEUC,GEUC4011J,7770,Senior Seminar 專題討論,3.00,- Dr. JIANG Yuli,24,4,PRJ,JJ01,C#E,Fr 03:30PM - 06:15PM,ERB_407,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",Yes,Yes,United College
2026-27 Term 1,2420,GEUC,GEUC4011K,7259,Senior Seminar 專題討論,3.00,- Dr. KWAN Cheuk Kin,24,4,PRJ,KJ01,C#E,Fr 03:30PM - 06:15PM,WMY_503,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",Yes,Yes,United College
2026-27 Term 1,2420,GEUC,GEUC4011L,7017,Senior Seminar 專題討論,3.00,- Dr. LI Chun Che,24,0,PRJ,LJ01,C#E,Fr 03:30PM - 06:15PM,ERB_713,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",Yes,Yes,United College
2026-27 Term 1,2420,GEUC,GEUC4011M,5831,Senior Seminar 專題討論,3.00,- Professor LOK Tat Ming,24,4,PRJ,MJ01,C#E,Fr 03:30PM - 06:15PM,ERB_402,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",Yes,Yes,United College
2026-27 Term 1,2420,GEUC,GEUC4011N,7771,Senior Seminar 專題討論,3.00,- Dr. MOK Tik Lun,24,5,PRJ,NJ01,C#E,Fr 03:30PM - 06:15PM,HYS_G01,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",Yes,Yes,United College
2026-27 Term 1,2420,GEUC,GEUC4011O,7260,Senior Seminar 專題討論,3.00,- Professor SHAO Baihao,24,4,PRJ,OJ01,C#E,Fr 03:30PM - 06:15PM,BMS_1,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",Yes,Yes,United College
2026-27 Term 1,2420,GEUC,GEUC4011P,7497,Senior Seminar 專題討論,3.00,- Professor SHEN Jianfa,24,4,PRJ,PJ01,C#E,Fr 03:30PM - 06:15PM,CKB_706C,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",Yes,Yes,United College
2026-27 Term 1,2420,GEUC,GEUC4011Q,7261,Senior Seminar 專題討論,3.00,- Professor SHI Weilei,24,4,PRJ,QJ01,P#E,Fr 03:30PM - 06:15PM,WMY_501,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",Yes,Yes,United College
2026-27 Term 1,2420,GEUC,GEUC4011R,7016,Senior Seminar 專題討論,3.00,- Ms. NG I Ling - Professor TAM Wai Lun,24,4,PRJ,RJ01,C#E,Fr 03:30PM - 06:15PM,LSK_208,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",Yes,Yes,United College
2026-27 Term 1,2420,GEUC,GEUC4011S,5832,Senior Seminar 專題討論,3.00,- Professor TANG Wing Ki,24,4,PRJ,SJ01,C#E,Fr 03:30PM - 06:15PM,FYB_603,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",Yes,Yes,United College
2026-27 Term 1,2420,GEUC,GEUC4011T,7262,Senior Seminar 專題討論,3.00,- Professor TO Kin Wah,24,4,PRJ,TJ01,C#E,Fr 03:30PM - 06:15PM,YIA_406,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",Yes,Yes,United College
2026-27 Term 1,2420,GEUC,GEUC4011U,7263,Senior Seminar 專題討論,3.00,- Professor TONG Man,24,0,PRJ,UJ01,C#E,Fr 03:30PM - 06:15PM,WMY_306,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",Yes,Yes,United College
2026-27 Term 1,2420,GEUC,GEUC4011V,7264,Senior Seminar 專題討論,3.00,- Dr. WONG Tat Wing,24,4,PRJ,VJ01,C,Fr 03:30PM - 06:15PM,MMW_702,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",Yes,Yes,United College
2026-27 Term 1,2420,GEUC,GEUC4011W,4740,Senior Seminar 專題討論,3.00,- Professor WU Xixin,24,4,PRJ,WJ01,C,Fr 03:30PM - 06:15PM,LSK_408,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",Yes,Yes,United College
2026-27 Term 1,2420,GEUC,GEUC4011X,4741,Senior Seminar 專題討論,3.00,- Professor XUE Haoran,24,4,PRJ,XJ01,P#E,Fr 03:30PM - 06:15PM,LSK_404,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",Yes,Yes,United College
2026-27 Term 1,2420,GEUC,GEUC4011Y,7265,Senior Seminar 專題討論,3.00,- Professor XUE Ying,24,4,PRJ,YJ01,C#E,Fr 03:30PM - 06:15PM,ERB_404,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",Yes,Yes,United College
2026-27 Term 1,2420,GEUC,GEUC4011Z,7018,Senior Seminar 專題討論,3.00,- Professor YANG Tian,24,4,PRJ,ZJ01,C#E,Fr 03:30PM - 06:15PM,NAH_11,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",Yes,Yes,United College
2026-27 Term 1,2420,GEUC,GEUC4012-,4742,Social Enterprise & Innovation 社會企業與創新：實習,3.00,- Dr. TSE Sze Hei,30,0,PRA,-P01,C,Fr 06:30PM - 09:15PM,YIA_405,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",Yes,Yes,United College
2026-27 Term 1,2420,GEWS,GEWS1000-,9416,College Assembly/High Table 書院週會／高桌晚宴,0.00,- Professor LIU Yan,400,0,ASB,-A01,C#E,Fr 11:30AM - 01:15PM,LSK_LT6,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",Yes,Yes,Lee Woo Sing College
2026-27 Term 1,2420,GEWS,GEWS1011-,5850,College Induction Course 新生啟導科目,3.00,- Professor LIU Yan,350,348,LEC,-,C,Fr 02:30PM - 05:15PM,LSK_LT5,9/11,Yes,Yes,Lee Woo Sing College
2026-27 Term 1,2420,GEWS,GEWS1011-,5850,College Induction Course 新生啟導科目,3.00,- Professor LIU Yan,350,348,LEC,-,C,Fr 02:30PM - 05:15PM,YIA_LT1,9/18,Yes,Yes,Lee Woo Sing College
2026-27 Term 1,2420,GEWS,GEWS1011-,5850,College Induction Course 新生啟導科目,3.00,- Professor LIU Yan,35,34,TUT,-T01,C,Fr 02:30PM - 05:15PM,ERB_712,"9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",Yes,Yes,Lee Woo Sing College
2026-27 Term 1,2420,GEWS,GEWS1011-,5850,College Induction Course 新生啟導科目,3.00,- Professor LIU Yan,35,34,TUT,-T02,C,Fr 02:30PM - 05:15PM,ERB_804,"9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",Yes,Yes,Lee Woo Sing College
2026-27 Term 1,2420,GEWS,GEWS1011-,5850,College Induction Course 新生啟導科目,3.00,- Professor LIU Yan,35,35,TUT,-T03,C,Fr 02:30PM - 05:15PM,LSK_304,"9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",Yes,Yes,Lee Woo Sing College
2026-27 Term 1,2420,GEWS,GEWS1011-,5850,College Induction Course 新生啟導科目,3.00,- Professor LIU Yan,35,35,TUT,-T04,C,Fr 02:30PM - 05:15PM,LSK_515,"9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",Yes,Yes,Lee Woo Sing College
