term_code,class_nbr,course_code,class_code,section_code,primary_component,career,language,units,course_title_en,course_title_zh,teaching_staff,quota_total,vacancy,add_consent,drop_consent,course_offering_dept,source_snapshot_id,source_kind,captured_at
2420,9459,ARAB1000,ARAB1000A,AC01,CLW,Undergraduate,A&E,3,Arabic I,阿拉伯語（一）,- Mr. Ammar SALEH,28,26,,,Dept of Linguistics & Mod Lang,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5638,ARAB1000,ARAB1000B,BC01,CLW,Undergraduate,A&E,3,Arabic I,阿拉伯語（一）,- Mr. Ammar SALEH,28,26,,,Dept of Linguistics & Mod Lang,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8750,ARCH2111,ARCH2111A,AU01,STD,Undergraduate,E,5,Intro to Arch Design I,建築設計導論（一）,- Dr. Pedram GHELICHI,20,8,Yes,Yes,Sch of Architecture,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8760,ARCH2111,ARCH2111B,BU01,STD,Undergraduate,E,5,Intro to Arch Design I,建築設計導論（一）,- Dr. XU Liang,20,8,Yes,Yes,Sch of Architecture,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8764,ARCH2111,ARCH2111C,CU01,STD,Undergraduate,E,5,Intro to Arch Design I,建築設計導論（一）,- Miss Caroline Barbara WUETHRICH,20,9,Yes,Yes,Sch of Architecture,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8751,ARCH2111,ARCH2111D,DU01,STD,Undergraduate,E,5,Intro to Arch Design I,建築設計導論（一）,- Staff,20,20,Yes,Yes,Sch of Architecture,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6965,ARCH2222,ARCH2222-,-,LEC,Undergraduate,E,3,Digital Media,數碼媒體,- Mr. FINGRUT Adam,70,37,Yes,Yes,Sch of Architecture,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,9202,ARCH2322,ARCH2322-,-,LEC,Undergraduate,E,3,Cultural Contexts I,文化脈絡（一）,- Professor Adam Jasper SMITH,70,38,Yes,Yes,Sch of Architecture,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8762,ARCH3113,ARCH3113A,AU01,STD,Undergraduate,E,5,Architectural Design Studio I,建築設計工作室（一）,- Professor SHINOHARA Hiroyuki,20,8,Yes,Yes,Sch of Architecture,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8768,ARCH3113,ARCH3113B,BU01,STD,Undergraduate,E,5,Architectural Design Studio I,建築設計工作室（一）,- Miss KO Kar Yeung Rina,20,8,Yes,Yes,Sch of Architecture,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8771,ARCH3113,ARCH3113C,CU01,STD,Undergraduate,E,5,Architectural Design Studio I,建築設計工作室（一）,- Mr. FINGRUT Adam,20,9,Yes,Yes,Sch of Architecture,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8256,ARCH3321,ARCH3321-,-T04,TUT,Undergraduate,E,3,Arch and Global Culture,建築學與全球文化,- Professor Adam Jasper SMITH,20,12,Yes,Yes,Sch of Architecture,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8769,ARCH4115,ARCH4115A,AU01,STD,Undergraduate,E,5,Arch Design Studio III,建築設計工作室（三）,- Professor MA Kit Yi,20,20,Yes,Yes,Sch of Architecture,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8778,ARCH4115,ARCH4115B,BU01,STD,Undergraduate,E,5,Arch Design Studio III,建築設計工作室（三）,- Dr. HAN Man,20,20,Yes,Yes,Sch of Architecture,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5135,ARCH4115,ARCH4115C,CU01,STD,Undergraduate,E,5,Arch Design Studio III,建築設計工作室（三）,- Professor WANG Zhenfei,20,20,Yes,Yes,Sch of Architecture,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8770,ARCH4115,ARCH4115D,DU01,STD,Undergraduate,E,5,Arch Design Studio III,建築設計工作室（三）,- Mr. SHINJI Wataru,20,20,Yes,Yes,Sch of Architecture,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5093,ARCH4131,ARCH4131A,A,LEC,Undergraduate,E,3,Topical Stud in Design Theory,設計理論專題研究,- Professor ZHANG Lily Jing,16,0,,,Sch of Architecture,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5092,ARCH4331,ARCH4331A,A,LEC,Undergraduate,E,3,Topical Std in History Theory,歷史理論及批評專題研究,- Professor YIU Hoi Lam Melody,16,0,,,Sch of Architecture,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5424,ARCH4425,ARCH4425-,-,LEC,Undergraduate,E,3,Building Systems Integration,建築技術綜合設計,- Mr. CHOW Kelly Chi Wai,70,28,Yes,Yes,Sch of Architecture,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5134,ARCH4431,ARCH4431A,A,LEC,Undergraduate,E,3,Top Studies in Bldg Technology,建築技術專題研究,- Professor WANG Shuaizhong,37,0,Yes,,Sch of Architecture,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7715,ASEI3010,ASEI3010-,-T01,TUT,Undergraduate,E,3,Rocket and Spacecraft Dynamics,火箭和航天器動力學,- Dr. YIM Shing Yik,50,37,,,ASEIN & X Double Major PC,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5070,ASEI3020,ASEI3020-,-T01,TUT,Undergraduate,E,3,Earth & Space Sensor Systems,地球與太空觀測傳感器系統,- Professor WU Zherong,50,38,,,ASEIN & X Double Major PC,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5407,BCHE2030,BCHE2030-,-,LEC,Undergraduate,E,3,Fundamentals of Biochemistry,基礎生物化學,- Professor AU Wing Ngor Shannon - Professor LAU Kwok Fai,300,169,,,Biochemistry Pgm Comm,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8089,BCHE2070,BCHE2070-,-J01,PRJ,Undergraduate,E,2,Research Internship,研究實習,- Professor CHAN Ting Fung Philos,30,30,Yes,Yes,Biochemistry Pgm Comm,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6699,BCHE3030,BCHE3030-,-,LEC,Undergraduate,E,3,Methods in Biochemistry,生物化學方法,- Professor AU Wing Ngor Shannon - Professor CHEN Sijie - Professor NGO Chi Ki Jacky,127,41,,,Biochemistry Pgm Comm,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5464,BCHE3092,BCHE3092A,AS01,SEM,Undergraduate,E,3,Self-study Modules in BCH & Dv,生物化學自學單元及專業發展,- Professor AU Wing Ngor Shannon,8,5,,,Biochemistry Pgm Comm,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6700,BCHE3092,BCHE3092B,BS01,SEM,Undergraduate,E,3,Self-study Modules in BCH & Dv,生物化學自學單元及專業發展,- Professor AU Wing Ngor Shannon - Professor CHEN Zhefan,8,7,,,Biochemistry Pgm Comm,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5465,BCHE3092,BCHE3092C,CS01,SEM,Undergraduate,E,3,Self-study Modules in BCH & Dv,生物化學自學單元及專業發展,- Professor AU Wing Ngor Shannon - Professor CHAN Ting Fung Philos,8,7,,,Biochemistry Pgm Comm,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5466,BCHE3092,BCHE3092D,DS01,SEM,Undergraduate,E,3,Self-study Modules in BCH & Dv,生物化學自學單元及專業發展,- Dr. LO Fai Hang - Professor AU Wing Ngor Shannon,8,8,,,Biochemistry Pgm Comm,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5467,BCHE3092,BCHE3092E,ES01,SEM,Undergraduate,E,3,Self-study Modules in BCH & Dv,生物化學自學單元及專業發展,- Professor AU Wing Ngor Shannon - Professor NGO Chi Ki Jacky,8,6,,,Biochemistry Pgm Comm,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5468,BCHE3092,BCHE3092F,FS01,SEM,Undergraduate,E,3,Self-study Modules in BCH & Dv,生物化學自學單元及專業發展,- Dr. NGAI Hung Kui - Professor AU Wing Ngor Shannon,8,8,,,Biochemistry Pgm Comm,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5469,BCHE3092,BCHE3092G,GS01,SEM,Undergraduate,E,3,Self-study Modules in BCH & Dv,生物化學自學單元及專業發展,- Professor AU Wing Ngor Shannon,8,8,,,Biochemistry Pgm Comm,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8732,BCHE3730,BCHE3730-,-L01,LAB,Undergraduate,E,2,Analytical Biochemistry Lab,分析生物化學實驗,- Dr. NGAI Hung Kui,40,0,,,Biochemistry Pgm Comm,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6701,BCHE4040,BCHE4040-,-,LEC,Undergraduate,E,3,Aspects of Neuroscience,神經科學概論,- Professor CHEN Zhefan - Professor LAU Kwok Fai,70,50,,,Biochemistry Pgm Comm,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5408,BCHE4060,BCHE4060-,-,LEC,Undergraduate,E,3,Basic & Applied Immunology,基礎及應用免疫學,- Dr. KOON Chun Alex - Professor KONG Siu Kai,70,38,,,Biochemistry Pgm Comm,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8700,BCHE4080,BCHE4080-,-,LEC,Undergraduate,E,2,Biochem for Forensic Sciences,生物化學鑑證,- Dr. LAM Yiu Man - Professor LAU Kwok Fai - Professor SHAW Pang Chui,50,25,,,Biochemistry Pgm Comm,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8691,BCHE4760,BCHE4760-,-L01,LAB,Undergraduate,E,2,Immunology and Haematology Lab,免疫學及血液學實驗,- Dr. LO Fai Hang,25,0,,,Biochemistry Pgm Comm,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7055,BCHE4902,BCHE4902-,-J01,PRJ,Undergraduate,E,2,Senior Experimental Proj II,實驗專題討論（二）,- Professor CHAN Ho Yin Edwin - Professor CHAN Ting Fung Philos - Professor KWAN Kin Ming - Professor LAM Hon Ming - Professor LAU Kwok Fai - Professor LI Cheng - Professor LUO Haiwei - Professor NGO Chi Ki Jacky - Professor TSUI Tsz Ki Martin -,70,50,Yes,Yes,Biochemistry Pgm Comm,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6001,BCME1206,BCME1206-,-T01,TUT,Undergraduate,P&C,4,Basic Theory of Chi Med,中醫基礎理論,- Dr. CHAN Sze Nga - Miss CHU Oi Yu - Mr. LU Guoan - Professor JIANG Yuanan,50,50,Yes,Yes,Sch of Chinese Medicine,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5583,BCME1403,BCME1403-,-,LEC,Undergraduate,C&E,4,Anatomy,解剖學,- Dr. CHEUNG Wing Shing David - Dr. POON Hong Kit - Dr. Robert George JESKY - Dr. TANG Mei Kuen - Dr. WAI Sen Mun - Dr. WONG Wai Kai - Professor JIANG Xiaohua,50,14,Yes,Yes,Sch of Chinese Medicine,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7131,BCME1600,BCME1600-,-P01,PRA,Undergraduate,C&E,2,Fundamental Physiology I,基礎生理學（一）,- Dr. CHEUNG Wing Shing David - Dr. HWANG Shui Shan Isabel - Dr. KEE Francis - Dr. SEE Christopher Yew Hong - Dr. WONG Pui Man Molly - Professor LAM Fu Yuen,50,16,Yes,Yes,Sch of Chinese Medicine,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5986,BCME2103,BCME2103-,-,LEC,Undergraduate,C,5,Funda in Chi Materia Medica,基礎中藥學,- Dr. LAU Tai Wai David - Dr. SO Tsz Ho - Miss CHU Oi Yu - Mr. LU Guoan - Professor XIAN Yanfang,50,16,Yes,Yes,Sch of Chinese Medicine,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7132,BCME2107,BCME2107-,-,LEC,Undergraduate,C&E,4,Introduction to Diseases I,西醫臨床學科I,- Professor KANG Wei - Professor TSE Man Kit Gary,50,25,Yes,Yes,Sch of Chinese Medicine,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6961,BCME2202,BCME2202-,-,LEC,Undergraduate,P&C,3,Chi Med Classic-Shang-Han-Lun,傷寒論選讀,- Dr. MOK Tik Lun - Mr. LU Guoan - Professor JIANG Yuanan,50,25,Yes,Yes,Sch of Chinese Medicine,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5413,BCME2209,BCME2209-,-,LEC,Undergraduate,C&E,4,Intro to West Med Practice I,西醫診治方法原理(一),- Professor DAO Man Chi - Professor TSE Sut Yee - Professor WAI Heung On Jonathan - Professor WONG Chi Lung - Professor WONG Tsz Kau,35,8,Yes,Yes,Sch of Chinese Medicine,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6055,BCME2401,BCME2401-,-,LEC,Undergraduate,P&C,1,Clinical Training I,臨牀見習（一）,- Dr. HUA Heyu - Miss HUNG Hing Yu,60,26,Yes,Yes,Sch of Chinese Medicine,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6152,BCME2402,BCME2402-,-,LEC,Undergraduate,P&C,1,Clinical Training II,臨牀見習（二）,- Dr. HUA Heyu - Miss HUNG Hing Yu,60,35,Yes,Yes,Sch of Chinese Medicine,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6054,BCME2403,BCME2403-,-,LEC,Undergraduate,P&C,1,Clinical Training III,臨牀見習（三）,- Dr. HUA Heyu - Miss HUNG Hing Yu,60,33,Yes,Yes,Sch of Chinese Medicine,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6053,BCME2405,BCME2405-,-,LEC,Undergraduate,P&C,1,Clinical Training V,臨牀見習（五）,- Dr. HUA Heyu - Miss HUNG Hing Yu,60,41,Yes,Yes,Sch of Chinese Medicine,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6986,BCME3102,BCME3102-,-,LEC,Undergraduate,P&C,4,Internal Medicine I,中醫內科學（一）,- Dr. HUA Heyu - Dr. LIONG Ching - Professor ZHANG Baoting,26,1,Yes,Yes,Sch of Chinese Medicine,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5410,BCME3103,BCME3103-,-,LEC,Undergraduate,P&C,3,Specialties in CM: Feb Dise,溫病學說,- Dr. HUA Heyu - Dr. LIONG Ching,30,11,Yes,Yes,Sch of Chinese Medicine,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5411,BCME3106,BCME3106-,-P01,PRA,Undergraduate,P&C,4,Acupuncture,針灸科,- Miss HUNG Hing Yu - Professor WANG Qian,50,25,Yes,Yes,Sch of Chinese Medicine,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8851,BCME3108,BCME3108-,-,LEC,Undergraduate,P&C,2,Massage Therapy in Chi Med,推拿學,- Dr. TSOI Yan Wang - Miss HUNG Hing Yu - Professor ZHANG Jianguo,50,23,Yes,Yes,Sch of Chinese Medicine,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5412,BCME3110,BCME3110-,-,LEC,Undergraduate,P&C,3,Surgery and Topical Diseases,中醫外科學,- Dr. CHUANG Fong Fei - Professor FU Wenshu,50,23,Yes,Yes,Sch of Chinese Medicine,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7133,BCME3208,BCME3208-,-,LEC,Undergraduate,C&E,1,Hong Kong Medical System,香港醫療制度,- Dr. CHAN Kam Leung - Dr. CHAN Sze Nga - Dr. TSOI Yan Wang - Professor HO Fat Yee - Professor WONG Tak Yu Louisa,50,31,Yes,Yes,Sch of Chinese Medicine,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8663,BCME4103,BCME4103-,-,LEC,Undergraduate,P&C,12,Clinical Study II,臨牀實習（二）,- Dr ZHANG Hongwei - Dr. CHAN Kam Leung - Dr. HUA Heyu - Mr. LU Guoan,60,34,Yes,Yes,Sch of Chinese Medicine,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5425,BCME4107,BCME4107-,-,LEC,Undergraduate,C&E,4,Ent and Ophthalmology,五官科,- Dr. CHUANG Fong Fei - Dr. MOK Tik Lun - Professor CHANG Wai Tsz,30,11,Yes,Yes,Sch of Chinese Medicine,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5426,BCME4108,BCME4108-,-T01,TUT,Undergraduate,P&C,3,Paediatrics,兒科學,- Dr. HUA Heyu - Dr. MOK Tik Lun - Professor MIAO Jiang Xia,30,11,Yes,Yes,Sch of Chinese Medicine,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,9198,BCME4109,BCME4109-,-,LEC,Undergraduate,C,3,Different Schools of Chi Med,中醫學術流派,- Dr. LAU Chiu King Martin - Dr. MOK Tik Lun - Dr. SO Tsz Ho - Miss CHU Oi Yu,50,23,Yes,Yes,Sch of Chinese Medicine,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6067,BCME4200,BCME4200-,-J01,PRJ,Undergraduate,P&C,3,Research Methodologies in CM,中醫學研究方法,- Dr ZHANG Hongwei - Dr. CHAN Kam Leung - Dr. HUA Heyu - Dr. LIN Wai Ling - Dr. LIONG Ching - Dr. MOK Tik Lun - Dr. TSOI Yan Wang - Miss HUNG Hing Yu - Mr. LU Guoan - Professor CHUNG Kiu Lam - Professor JIANG Yuanan - Professor LIN Zhixiu - P,50,32,Yes,Yes,Sch of Chinese Medicine,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8962,BECE2110,BECE2110-,-,LEC,Undergraduate,E,3,Prin of CI Design for ECE,幼兒教育教學設計的原則,- Miss LEUNG Ai Kei Annie,35,35,,Yes,BA(ECE) Pgm Comm,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,9802,BECE2210,BECE2210-,-,LEC,Undergraduate,E,3,Foundations of Education,教育基礎,- Dr. LAM LAI Sin Ting,40,39,,Yes,BA(ECE) Pgm Comm,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,9356,BECE2310,BECE2310-,-,LEC,Undergraduate,E,3,Psycho Develop of Young Child,幼兒心理發展,- Professor WONG Tracy Ka Yee,35,35,,Yes,BA(ECE) Pgm Comm,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8419,BECE2330,BECE2330-,-,LEC,Undergraduate,E,3,Phys & Motor Develop of Child,幼兒身體與動作技能發展,- Dr. CHAN Hoi Sze Cecilia,35,12,,Yes,BA(ECE) Pgm Comm,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8353,BECE2510,BECE2510-,-,LEC,Undergraduate,C&E,3,"Health,Nutrit'nSafe for Child",幼兒健康、營養與安全,- Mr CHEUNG Chi Leung,30,7,,Yes,BA(ECE) Pgm Comm,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8638,BECE3110,BECE3110-,-,LEC,Undergraduate,C&E,3,Classroom Comm for EC Teachers,幼兒教師的課室溝通,- Staff,35,31,,Yes,BA(ECE) Pgm Comm,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8476,BECE3160,BECE3160-,-,LEC,Undergraduate,C&E,3,Advances in Curr Study in ECE,進階幼兒教育課程學,- Miss SO Yan Yi,40,25,,Yes,BA(ECE) Pgm Comm,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8427,BECE3220,BECE3220-,-,LEC,Undergraduate,C&E,3,Multicultural Early Years Edu,香港多元文化學前教育,- Staff,30,30,,Yes,BA(ECE) Pgm Comm,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7135,BECE4020,BECE4020-,-F01,FLD,Undergraduate,C&E,5,Teaching Practice II,教學實踐（二）,- Professor LEUNG Kit Ying Suzannie,30,8,,Yes,BA(ECE) Pgm Comm,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6100,BEHM4000,BEHM4000-,-P01,PRA,Undergraduate,C&E,1,Internship,實習,- Professor WONG Wing Tak Jack,30,16,Yes,Yes,"Biotech, Entrep&Healthc Mgt PC",2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6369,BEHM4001,BEHM4001-,-M01,TMC,Undergraduate,C&E,3,Capstone Project I,總結項目(一),- Professor WONG Wing Tak Jack,30,12,Yes,Yes,"Biotech, Entrep&Healthc Mgt PC",2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6101,BEHM4002,BEHM4002-,-T01,TUT,Undergraduate,C&E,3,Capstone Project II,總結項目(二),- Professor WONG Wing Tak Jack,30,22,Yes,Yes,"Biotech, Entrep&Healthc Mgt PC",2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5849,BIOL2120,BIOL2120-,-,LEC,Undergraduate,E,3,Cell Biology,細胞生物學,- Dr. CHIU Chi Ming Lawrence,300,109,,,Biology Pgm Comm,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8852,BIOL3012,BIOL3012A,AL01,LAB,Undergraduate,E,2,Biodiversity Laboratory I,生物多樣性實驗（一）,- Miss YAM Kwan Mei,26,20,,,Biology Pgm Comm,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,9018,BIOL3012,BIOL3012B,BL01,LAB,Undergraduate,E,2,Biodiversity Laboratory I,生物多樣性實驗（一）,- Miss YAM Kwan Mei,26,16,,,Biology Pgm Comm,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5428,BIOL3410,BIOL3410-,-,LEC,Undergraduate,E,3,General Microbiology,普通微生物學,- Professor LUO Haiwei,130,68,,,Biology Pgm Comm,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6997,BIOL3510,BIOL3510-,-,LEC,Undergraduate,E,2,Palaeobiology,古生物學,- Professor Michael David PITTMAN,50,24,,,Biology Pgm Comm,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7358,BIOL3560,BIOL3560-,-,LEC,Undergraduate,E,2,Biol Fungi & Non-Vasc Plants,真菌及非維管束植物生物學,- Professor ZHONG Silin - Professor ZHUANG Xiaohong,60,9,,,Biology Pgm Comm,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5429,BIOL3610,BIOL3610-,-,LEC,Undergraduate,E,2,Invertebrate Form & Function,無脊椎動物型態及功能,- Professor HUI Jerome Ho Lam,81,31,,,Biology Pgm Comm,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7468,BIOL3630,BIOL3630-,-,LEC,Undergraduate,E,3,Animal Physiology,動物生理學,- Miss YAM Kwan Mei,50,14,,,Biology Pgm Comm,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5554,BIOL3710,BIOL3710-,-,LEC,Undergraduate,E,3,Marine Biology,海洋生物學,- Professor CHUI Pui Yi - Professor TSANG Ling Ming,82,61,,,Biology Pgm Comm,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,9546,BIOL4010,BIOL4010-,-,LEC,Undergraduate,E,3,Evolutionary Biology,演化生物學,- Professor Michael David PITTMAN,63,7,,,Biology Pgm Comm,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8853,BIOL4012,BIOL4012-,-L01,LAB,Undergraduate,E,2,Field & Environmental Biology,野外考察及環境生物學,- Dr. LAW Man Suet Michelle,40,6,,,Biology Pgm Comm,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7469,BIOL4120,BIOL4120-,-,LEC,Undergraduate,E,3,Developmental Biology,發育生物學,- Professor KWAN Kin Ming,40,21,,,Biology Pgm Comm,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,9706,BIOL4230,BIOL4230-,-,LEC,Undergraduate,E,3,Global Change Biology,全球變化生物學,- Professor Shelby Eileen MC SHARRY MC ILROY,60,52,,,Biology Pgm Comm,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5848,BIOL4240,BIOL4240-,-,LEC,Undergraduate,E,3,Environmental Impact Assessmen,環境影響評估,- Dr. LAW Man Suet Michelle,35,35,,,Biology Pgm Comm,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,9460,BIOL4242,BIOL4242-,-L01,LAB,Undergraduate,E,2,Environ Impact Assessmt Lab,環境影響評估實驗,- Dr. LAW Man Suet Michelle,15,15,,,Biology Pgm Comm,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7765,BIOL4610,BIOL4610-,-,LEC,Undergraduate,E,3,Foundation Sec Sch Biol Teach,中學生物教學基礎課程,- Dr. KOON Chun Alex - Miss YAM Kwan Mei - Professor CHAN Ho Yin Edwin - Professor HUI Jerome Ho Lam - Professor KANG Byung Ho - Professor LAU Kwok Chi - Professor NGO Chi Ki Jacky - Professor ZHUANG Xiaohong,50,0,,,Biology Pgm Comm,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7061,BIOL4902,BIOL4902-,-J01,PRJ,Undergraduate,E,2,Senior Experimental Project II,實驗專題討論（二）,- Professor AU Wing Ngor Shannon - Professor CHAN Ting Fung Philos - Professor CHEN Sijie - Professor CHUI Pui Yi - Professor HUI Jerome Ho Lam - Professor LI Cheng - Professor LUO Haiwei - Professor Michael David PITTMAN - Professor TSANG Ling M,20,5,Yes,Yes,Biology Pgm Comm,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6525,BIOL4906,BIOL4906-,-J01,PRJ,Undergraduate,E,2,Internship,專題實習,- Dr. CHIU Chi Ming Lawrence,20,9,Yes,Yes,Biology Pgm Comm,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7760,BMBL1001,BMBL1001-,-T01,TUT,Undergraduate,E,3,Intro to Sign Lang and Bimodal,手語與雙渠道雙語概論,- Professor TANG Wai Lan Gladys,50,44,,,Dept of Linguistics & Mod Lang,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7762,BMBL2001,BMBL2001-,-T01,TUT,Undergraduate,E,3,Sign Linguistics I: Phonetics,手語語言學（一）：語音學與音系學,- Professor David Philip THIERFELDER,50,48,,,Dept of Linguistics & Mod Lang,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7772,BMBL2003,BMBL2003-,-T01,TUT,Undergraduate,E,3,"Sign Linguistics III: Syntax,",手語語言學（三）：句法學、語義學與語用學,- Dr. LI Jieqiong,50,32,,,Dept of Linguistics & Mod Lang,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7774,BMBL2004,BMBL2004-,-T01,TUT,Undergraduate,E,3,Language Acquisition of Deaf C,聾童語言獲得,- Dr. LI Jieqiong,50,33,,,Dept of Linguistics & Mod Lang,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7776,BMBL3002,BMBL3002-,-T01,TUT,Undergraduate,E,3,Intro to SL Interpreting,手語傳譯概論,- Miss FUNG Hiu Man Cat,50,34,,,Dept of Linguistics & Mod Lang,2026-08-15T01-53-13+08-00-full-term-1,current,
